ano_eleicao,sigla_uf,nome_municipio,descricao_cargo,num_turno,numero_zona,sigla_partido,nome_candidato,nome_urna_candidato,numero_cand,desc_sit_cand_superior,desc_sit_candidato,desc_sit_cand_tot,total_votos
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PFL,ANTONIA TEREZA DE BRITO,TÊCA DE BRITO,25000,,DEFERIDO,SUPLENTE,136
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PAN,JOSÉ MANOEL SALVIANO,SALVIANO COTA,26300,,DEFERIDO,NÃO ELEITO,136
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PV,HEDIL PEREIRA LIMA,HEDIL PEREIRA LIMA,43111,,DEFERIDO,NÃO ELEITO,135
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PHS,JOSE PRIMON NETO,PRIMON,31431,,DEFERIDO,SUPLENTE,135
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PMDB,JESUÉ MOREIRA,JESUÉ MOREIRA,15123,,DEFERIDO,SUPLENTE,134
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PSDB,ANTONIO CARLOS SILVÉRIO DE SOUZA,PROFESSOR SILVÉRIO,45369,,DEFERIDO,SUPLENTE,133
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PT,RUTE FERREIRA TAVARES,PROFª RUTE,13222,,DEFERIDO,SUPLENTE,132
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PMN,JOSÉ LUIZ SILVEIRA FILHO,JOSÉ LUIZ DA RÁDIO,33789,,DEFERIDO,SUPLENTE,132
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PSB,JOÃO DAS MERCÊS ALMEIDA,TAMPÃO,40422,,DEFERIDO,SUPLENTE,132
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PSDB,HELIDA DE SOUSA PIRES,HELIDA PIRES,45145,,DEFERIDO,SUPLENTE,132
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PMDB,DIMAR DA SILVA ALVES,PROFESSOR DIMAR,15815,,DEFERIDO,SUPLENTE,132
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PSL,SUELI BUENO DOS REIS,SUELI DO GAS,17999,,DEFERIDO,SUPLENTE,131
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PFL,APARECIDA  GRAÇA  ALVES,GRAÇA DO CAMPO,25511,,DEFERIDO,SUPLENTE,131
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSB,SALATIEL ALVES FERREIRA JUNIOR,SALATIEL TIÉ,40777,,DEFERIDO,SUPLENTE,130
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PT,WAGNER OCIMAR BALIEIRO,WAGNER BALIEIRO,13200,,DEFERIDO,ELEITO,130
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PL,SERGIO JOSÉ RODRIGUES,SERGINHO,22022,,DEFERIDO,SUPLENTE,130
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PL,DEUSDEDITE ABREU DO ROSARIO,DETO ABREU,22151,,DEFERIDO,SUPLENTE,130
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PHS,JOSE PRIMON NETO,PRIMON,31431,,DEFERIDO,SUPLENTE,130
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PMDB,ALCEU RODRIGUES,PASTOR ALCEU,15612,,DEFERIDO,SUPLENTE,129
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PMDB,DILBERTO PORTELA TAVARES,DR. TAVARES,15115,,DEFERIDO,SUPLENTE,129
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PFL,JOSÉ LAURINDO PORTELA,PORTELA,25600,,DEFERIDO,SUPLENTE,129
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PTB,IRES MOREIRA DA SILVA,ENG.IRES MOREIRA MÃO AMIGA,14646,,DEFERIDO,NÃO ELEITO,128
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PSB,ERIVELTO WAGNO DOS SANTOS,ERIVELTO,40456,,DEFERIDO,SUPLENTE,128
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PSC,LUIZ CARLOS MOTA,MOTA,20123,,DEFERIDO,ELEITO,127
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PPS,JANDIRA OLIVEIRA DE SOUZA,PROFESSORA JANDIRA,23231,,DEFERIDO,SUPLENTE,127
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSB,JOÃO DAS MERCÊS ALMEIDA,TAMPÃO,40422,,DEFERIDO,SUPLENTE,125
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PAN,JOÃO ESMAEL SUTIL,ESMAEL SUTIL,26400,,DEFERIDO,NÃO ELEITO,125
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PHS,JOSE HAMILTON TAVARES,HAMILTON,31331,,DEFERIDO,SUPLENTE,125
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PC do B,JOAO BOSCO DA SILVA,JOAO BOSCO,65789,,DEFERIDO,SUPLENTE,125
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PMDB,DILBERTO PORTELA TAVARES,DR. TAVARES,15115,,DEFERIDO,SUPLENTE,124
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSB,ALBERTO FERREIRA FRIGGI,BETO FRIGGI,40321,,DEFERIDO,SUPLENTE,123
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PDT,DANIEL TEIXEIRA DUARTE,DANIEL DA DEFESA CIVIL,12222,,DEFERIDO,SUPLENTE,122
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PL,ROGERIO  HENRIQUES  NETTO,DR.ROGÉRIO,22555,,DEFERIDO,SUPLENTE,122
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PAN,SANTOS NEVES,SANTOS NEVES,26777,,DEFERIDO,NÃO ELEITO,121
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PSDB,JOÃO BEZERRA SOBRINHO,JOÃO BEZERRA,45624,,DEFERIDO,SUPLENTE,121
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PDT,MARIO SERGIO PRADO DOS SANTOS,DR MARIO,12111,,DEFERIDO,SUPLENTE,120
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PTB,PEDRO ANTONIO FERREIRA,FERRERINHA,14670,,DEFERIDO,NÃO ELEITO,119
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSB,MARIA IRMA VASCONCELOS DE MELO DOS SANTOS,IRMA  7  IRMÃOS,40607,,DEFERIDO,SUPLENTE,119
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PL,MARIA ANGÉLICA GOMES,ANGÉLICA,22344,,DEFERIDO,SUPLENTE,119
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PMN,JOSÉ LUÍS NUNES DO COUTO,ZÉ LUÍS,33033,,DEFERIDO,ELEITO,119
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PSB,LEONARDO MACHADO DA SILVA,BATATINHA,40698,,DEFERIDO,SUPLENTE,119
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PSDB,NELSON BORGES MOREIRA,NELSON BORGES,45000,,DEFERIDO,SUPLENTE,119
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PDT,MIGUEL JOSE DE ANDRADE,MIGUEL ANDRADE,12456,,DEFERIDO,SUPLENTE,118
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PSB,ERIVELTO WAGNO DOS SANTOS,ERIVELTO,40456,,DEFERIDO,SUPLENTE,118
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PPS,VENCESLAU OLIVEIRA SORIANO,VENCESLAU SORIANO,23190,,DEFERIDO,SUPLENTE,117
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSB,MARCIO MASSAYUKI KANASHIRO,MARCIO KANASHIRO,40125,,DEFERIDO,SUPLENTE,117
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PL,ROGERIO  HENRIQUES  NETTO,DR.ROGÉRIO,22555,,DEFERIDO,SUPLENTE,117
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PPS,JOÃO LUIZ BORGES DE AZEVEDO,LUIZÃO DA LOTECA,23623,,DEFERIDO,SUPLENTE,117
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PRONA,ARNOBIO ARUS,GAUCHO  DO BAITABURGUER,56500,,DEFERIDO,SUPLENTE,116
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PDT,DANIEL TEIXEIRA DUARTE,DANIEL DA DEFESA CIVIL,12222,,DEFERIDO,SUPLENTE,116
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PT,JAIR MORGADO DOS SANTOS,JAIR MORGADO,13113,,DEFERIDO,SUPLENTE,116
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PSB,JOÃO DAS MERCÊS ALMEIDA,TAMPÃO,40422,,DEFERIDO,SUPLENTE,116
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PFL,ANTONIA TEREZA DE BRITO,TÊCA DE BRITO,25000,,DEFERIDO,SUPLENTE,115
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PTB,ALBERTINA PENNA NOGUEIRA,ALBERTINA,14444,,DEFERIDO,NÃO ELEITO,115
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PFL,JOSÉ LAURINDO PORTELA,PORTELA,25600,,DEFERIDO,SUPLENTE,114
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PHS,JOAO GONÇALVES PINHEIRO,JOAO PINHEIRO,31900,,DEFERIDO,SUPLENTE,114
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PSL,ROSANGELA DE MELO DA SILVA,ROSANGELA MELO,17777,,DEFERIDO,SUPLENTE,114
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSB,SERGIO FABIANO COSTA,SERGIO FABIANO COSTA,40540,,DEFERIDO,SUPLENTE,113
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PL,MARGARETE HELENA DOS SANTOS SILVA,MARGARETE HELENA,22444,,DEFERIDO,SUPLENTE,113
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PT,WILSON LUZIA DA SILVA,WILSON LUZIA,13700,,DEFERIDO,SUPLENTE,112
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PSTU,RENATO BENTO LUIZ,RENATÃO,16661,,DEFERIDO,NÃO ELEITO,112
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PPS,ALEXANDRE CÁSSIO GONÇALVES,ALEXANDRE GONÇALVES,23001,,DEFERIDO,SUPLENTE,111
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PSDB,CARLOS ALBERTO RODRIGUES LEITE,CARLOS LEITE,45055,,DEFERIDO,SUPLENTE,111
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PFL,MACIEL GOMES MARTINS,MACIEL MARTINS,25777,,DEFERIDO,SUPLENTE,111
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PP,SANDRA REGINA PURITA,SANDRA PURITA,11111,,DEFERIDO,SUPLENTE,110
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PAN,SEBASTIÃO DOS REIS FERREIRA,SEBASTIÃO FERREIRA,26008,,DEFERIDO,NÃO ELEITO,110
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PV,JAIME PEREIRA,JAIME DA LOCADORA,43100,,DEFERIDO,NÃO ELEITO,109
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PV,MIRIAM MONTEIRO LUZ CURSINO,MIRIAM CURSINO,43115,,DEFERIDO,NÃO ELEITO,109
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PSB,ELENA WATANABE HIRAKUI,ELENA WATANABE,40121,,DEFERIDO,SUPLENTE,109
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PHS,ANTONIO CARLOS BRIZOLA,ANTONIO BRIZOLA,31222,,DEFERIDO,SUPLENTE,109
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PSDB,CARLOS ALBERTO RODRIGUES LEITE,CARLOS LEITE,45055,,DEFERIDO,SUPLENTE,109
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSDB,ANDRÉ FELIPE PEREIRA DOS SANTOS,ANDRÉ DE BRITO,45111,,DEFERIDO,SUPLENTE,108
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PT,IZAURA SERAFIM YOKOYAMA,PROFESSORA IZAURA YOKOYAMA,13126,,DEFERIDO,SUPLENTE,108
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PT,RENE MINA VERNICE,RENE,13220,,DEFERIDO,SUPLENTE,108
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PFL,LUIZ  NORTON  ROCHA  ALCANTARA,LUIZ NORTON,25888,,DEFERIDO,SUPLENTE,108
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PP,AMAURI MACHADO,AMAURI MACHADO,11110,,DEFERIDO,SUPLENTE,107
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PT,WALTER FERNANDES CANDELARIO,SIENA,13350,,DEFERIDO,SUPLENTE,107
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSTU,RENATO BENTO LUIZ,RENATÃO,16661,,DEFERIDO,NÃO ELEITO,105
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PPS,FERNANDO JOSÉ DE SIQUEIRA,FERNANDO DAGATA,23234,,DEFERIDO,SUPLENTE,105
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PTB,ODILON ROBERTO CAIANI,ODILON CAIANI,14014,,DEFERIDO,NÃO ELEITO,105
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PSB,MARCIO MASSAYUKI KANASHIRO,MARCIO KANASHIRO,40125,,DEFERIDO,SUPLENTE,105
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PP,SANDRA REGINA PURITA,SANDRA PURITA,11111,,DEFERIDO,SUPLENTE,104
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PV,DANIELLA MAGALHAES ITACARAMBI PENELUPPI,DANIELLA MAGALHÃES PENELUPPI,43007,,DEFERIDO,NÃO ELEITO,103
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PDT,MARIO SERGIO PRADO DOS SANTOS,DR MARIO,12111,,DEFERIDO,SUPLENTE,102
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PTB,JOSIAS DE OLIVEIRA,O MARGARIDA,14624,,DEFERIDO,NÃO ELEITO,102
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PMN,RONALDO TELES GUEDES,RONALDO FORMIGÃO,33456,,DEFERIDO,SUPLENTE,102
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PMDB,LUIZ CARLOS TIBÃES,TIBÃES MOTORISTA,15500,,DEFERIDO,SUPLENTE,102
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PPS,GISLAINE POMPILIO DE MOURA,BUJA POMPILIO,23200,,DEFERIDO,SUPLENTE,100
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSDB,LUÍS CARLOS DA CRUZ,LUÍS CARLOS CRUZ,45677,,DEFERIDO,SUPLENTE,100
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PT,ANTONIO DUTRA DA SILVA,TONHÃO DUTRA,13450,,DEFERIDO,MÉDIA,100
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PT,JAIR MORGADO DOS SANTOS,JAIR MORGADO,13113,,DEFERIDO,SUPLENTE,100
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PT,FRANCISCO RIMOLI CONDE,CONDE,13131,,DEFERIDO,SUPLENTE,100
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PFL,TANIA COSTA MARTINS,TANIA COSTA,25515,,DEFERIDO,SUPLENTE,100
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PSDB,CARLOS ALBERTO ANTUNES RENÓ,RENNÓ DA SORVETERIA,45777,,DEFERIDO,SUPLENTE,100
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PTB,GRIMALDO DE OLIVEIRA MENDES,CARIOCA,14651,,DEFERIDO,NÃO ELEITO,99
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PPS,SEBASTIÃO FELICIANO FERREIRA SOBRINHO,FERREIRA VIGILANTE,23890,,DEFERIDO,SUPLENTE,99
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PPS,NILTON DE JESUS MOREIRA,MOREIRA,23666,,DEFERIDO,SUPLENTE,99
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PFL,VALTER ISIDORO DE SOUSA,CABO ISIDORO,25999,,DEFERIDO,SUPLENTE,99
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PSB,LUIZ HENRIQUE DE OLIVEIRA,SILVÃO PAGODEIRO,40112,,DEFERIDO,SUPLENTE,98
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PDT,DORCAS NASCIMENTO DI SALVO,DORCAS DI SALVO,12555,,DEFERIDO,SUPLENTE,97
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSTU,VALDIR MARTINS DE SOUZA,MARROM,16617,,DEFERIDO,NÃO ELEITO,96
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PSB,ROBERTO DIMAS DE SOUZA,ROBERTO DIMAS,40120,,DEFERIDO,SUPLENTE,96
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PRONA,UBIRATAN CABRAL,BIRA DA LIMPEZA,56222,,DEFERIDO,SUPLENTE,96
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PTB,JACKSON ALMEIDA DOUSSEAU,JACKSON DOUSSEAU,14000,,DEFERIDO,NÃO ELEITO,96
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PMDB,WASHINGTON DA SILVA CARDOSO,WASHINGTON CARDOSO,15400,,DEFERIDO,SUPLENTE,96
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PV,JOÃO MANUEL FARIA SIMÕES DE CARVALHO MAIO,DOUTOR MANUEL DO PV,43043,,DEFERIDO,NÃO ELEITO,96
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PSDB,ALAÍDE DA SILVA,ALAÍDE CAMARGO,45237,,DEFERIDO,SUPLENTE,96
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PL,MOHAMAD AHMAD MAZLOUM,MOHAMAD,22422,,DEFERIDO,SUPLENTE,96
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PPS,MARIA ALICE AMÉRICO ESTEVÃO,MARIA ALICE,23223,,DEFERIDO,SUPLENTE,95
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PT,EDMILSON ROGERIO DE OLIVEIRA,TOQUINHO,13145,,DEFERIDO,SUPLENTE,95
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PSDB,JOSÉ ANGELO ANTONIO TRALLI,JOSÉ ANGELO TRALLI,45011,,DEFERIDO,SUPLENTE,95
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PT,ELISABETE DE AGUIAR GARCIA,BETE BIRUEL,13900,,DEFERIDO,SUPLENTE,95
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PFL,VALTER ISIDORO DE SOUSA,CABO ISIDORO,25999,,DEFERIDO,SUPLENTE,93
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PMDB,JESUÉ MOREIRA,JESUÉ MOREIRA,15123,,DEFERIDO,SUPLENTE,93
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PMDB,JOSE ZEFERINO AUGUSTO DA SILVA,PASTOR ZEZINHO,15644,,DEFERIDO,SUPLENTE,93
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PPS,NILTON DE JESUS MOREIRA,MOREIRA,23666,,DEFERIDO,SUPLENTE,93
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PTB,ELISANGELA LAURENTINA DE ARAUJO,ELISANGELA NAKAMURA,14999,,DEFERIDO,NÃO ELEITO,93
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PMN,ROBERTO ALEXANDER DE OLIVEIRA GONÇALVES,ROBERTO GONÇALVES,33000,,DEFERIDO,SUPLENTE,92
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PSB,SALATIEL ALVES FERREIRA JUNIOR,SALATIEL TIÉ,40777,,DEFERIDO,SUPLENTE,92
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PSDB,CÉLIA APARECIDA ROCHA MORAIS,CÉLIA MORAIS CARDOZO,45458,,DEFERIDO,SUPLENTE,92
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PFL,ROGERIO CYBORG DA MATTA CASTRO,ROGÉRIO CYBORG,25123,,DEFERIDO,SUPLENTE,91
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PDT,JOSÉ LUIZ CUOGHI,JOSÉ LUIZ CUOGHI,12345,,DEFERIDO,SUPLENTE,91
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PDT,DANIEL TEIXEIRA DUARTE,DANIEL DA DEFESA CIVIL,12222,,DEFERIDO,SUPLENTE,90
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PMN,ANTONIO MARIANO DE SOUZA,PASTOR MARIANO (CONTADOR),33512,,DEFERIDO,SUPLENTE,90
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PMDB,MARIA LUIZA VIOLA DA SILVEIRA SALES,MARIA LUIZA VIOLA,15151,,DEFERIDO,SUPLENTE,89
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PV,FERNANDA FOWLER,FERNANDA FOWLER,43456,,DEFERIDO,NÃO ELEITO,89
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PTC,WALTER SARAIVA LOPES,WALTER SARAIVA,36100,,DEFERIDO,SUPLENTE,89
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PV,DANIELLA MAGALHAES ITACARAMBI PENELUPPI,DANIELLA MAGALHÃES PENELUPPI,43007,,DEFERIDO,NÃO ELEITO,89
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PV,VINÍCIUS DE OLIVEIRA,VINÍCIUS DE OLIVEIRA,43717,,DEFERIDO,NÃO ELEITO,89
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSTU,ANTONIO DONIZETE FERREIRA,TONINHO,16616,,DEFERIDO,NÃO ELEITO,88
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PV,CRISTIANO ISHII,ISHII,43444,,DEFERIDO,NÃO ELEITO,88
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSDB,MARIA DAS GRAÇAS BATISTA DE PAULA,PROFESSORA GRAÇA,45645,,DEFERIDO,SUPLENTE,88
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSDB,DÉBORA CRISTINA MOTTA OLIVEIRA,DEBORA DA OLIVEIRA,45888,,DEFERIDO,SUPLENTE,88
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PMN,RONALDO TELES GUEDES,RONALDO FORMIGÃO,33456,,DEFERIDO,SUPLENTE,87
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PMN,NAIR MONTEIRO DA SILVA,NAIR PASTORAL DA SAÚDE,33127,,DEFERIDO,SUPLENTE,86
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PT,ANTONIO DUTRA DA SILVA,TONHÃO DUTRA,13450,,DEFERIDO,MÉDIA,86
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PPS,MARINA JOSÉ DOS SANTOS PEREIRA,MARINA,23651,,DEFERIDO,SUPLENTE,86
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PSB,MARIA APARECIDA SILVA DE MATOS,CIDINHA MATOS,40789,,DEFERIDO,SUPLENTE,86
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PMDB,EVANGELISTA ALBERTINO,NEI EVANGELISTA,15100,,DEFERIDO,SUPLENTE,85
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PL,DORIVALDO CAITANO SILVA,DÁRIO,22122,,DEFERIDO,SUPLENTE,85
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PFL,FABRICIO MAXIMO DE SOUSA,FABRICIO MAXIMO,25288,,DEFERIDO,SUPLENTE,85
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSB,JOSÉ MARCOS DE REZENDE,MARCOS REZENDE,40222,,DEFERIDO,SUPLENTE,85
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PRONA,ARNOBIO ARUS,GAUCHO  DO BAITABURGUER,56500,,DEFERIDO,SUPLENTE,85
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PV,JOÃO BATISTA DE SOUZA,JOÃO BATISTA,43300,,DEFERIDO,NÃO ELEITO,84
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PSTU,ANTONIO DONIZETE FERREIRA,TONINHO,16616,,DEFERIDO,NÃO ELEITO,84
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PRP,JOÃO RAIMUNDO,TIMÓTEO SÓ,44618,,DEFERIDO,SUPLENTE,84
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PRONA,PALMA MARIA DE OLIVEIRA SANTOS,PROFESSORA PALMA,56022,,DEFERIDO,SUPLENTE,84
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PMDB,LUIZ CARLOS TIBÃES,TIBÃES MOTORISTA,15500,,DEFERIDO,SUPLENTE,83
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PL,RUI RAMIRO DE LIMA,RUI RAMIRO,22666,,DEFERIDO,SUPLENTE,83
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PPS,JOSÉ BENEDITO DOS SANTOS,JB,23111,,DEFERIDO,SUPLENTE,83
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PFL,BERNARDO GONZALEZ CARLOS,SARGENTO GONZALEZ,25080,,DEFERIDO,SUPLENTE,83
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PMN,ARMANDO FERNANDES FILHO,ARMANDO,33111,,DEFERIDO,SUPLENTE,83
